name,year,month,uri,description,rank,listUri,organization,visible,position,organizationName,state,timestamp,naturalId,imageExists,image,industry,country,revenue,profits,assets,marketValue,profitsRank,assetsRank,marketValueRank,employees,revenueRank,ceoName,ceoTitle,revenueList,assetsList,profitList,employeesList,date,city,csfDisplayFields,yearFounded,webSite,industryLeader,squareImage,portraitImage,landscapeImage,industries,premiumProfile,thumbnail,ceoCompensations,clients,parentCompany
Global 2000,2022,5,china-cssc-holdings,"China CSSC Holdings Ltd. engages in the business of shipbuilding and ship maintenance services. It operates through the following businesses: Shipbuilding, Ship Maintenance, and Ship Equipment. The company's engages in the provision of ship repair, marine engineering, and mechanical and electrical equipment. China CSSC Holdings was founded on May 12, 1998 and is headquartered in Shanghai, China.",1484,global2000,"{'name': 'China CSSC Holdings', 'uri': 'china-cssc-holdings', 'imageExists': True, 'image': 'http://images.forbes.com/media/lists/companies/china-cssc-holdings_416x416.jpg'}",True,1484,China CSSC Holdings,,1657898714826,fred/companies/F2K/2022/5615,True,http://images.forbes.com/media/lists/companies/china-cssc-holdings_416x416.jpg,Capital Goods,China,8462.0,83.7,25040.0,11603.0,,1295.0,1401.0,20284.0,1395.0,Jun Ji,Chief Executive Officer,"[8462.0, 6299.254, 3339.521]","[25040.0, 19892.693, 6367.111]","[83.7, 67.27, 58.577]","[20284, 7670, 7670]",1652396400000,Shanghai,"['rank', 'organizationName', 'country', 'industry', 'ceoName', 'marketValue', 'premiumProfile']",,http://www.csscholdings.com,False,,,,,,,,,
Global 2000,2022,5,synovus,"Synovus is a bank holding company, which engages in the provision of financial services. It offers private banking, treasury management, wealth management, premium finance and international banking, commercial and retail banking, financial management, insurance, and mortgage services to its customers. The company was founded in 1888 and is headquartered in Columbus, GA.",1485,global2000,"{'name': 'Synovus', 'uri': 'synovus', 'imageExists': False, 'image': 'http://images.forbes.com/media/lists/companies/synovus_416x416.jpg'}",True,1485,Synovus,Georgia,1657898715731,fred/companies/F2K/2022/4179,False,http://images.forbes.com/media/lists/companies/synovus_416x416.jpg,Banking,United States,2112.0,744.4,56420.0,6453.0,1420.0,673.0,,4988.0,,Kevin S. Blair,Chief Executive Officer,"[2112.0, 2303.209, 2402.593, 1630.0, 1472.909, 1295.0, 1228.43, 1157.0, 1156.728, 1300.763]","[56420.0, 54631.492, 50619.586, 32714.0, 31501.027, 30131.0, 29171.26, 27089.305, 26221.525, 26760.012]","[744.4, 373.696, 482.115, 428.0, 306.781, 246.8, 224.65, 195.248, 159.383, 830.209]","[4988, 5247, 4651, 4651, 4176, 4452, 4452, 4511, 4696, 4963]",1652396400000,Columbus,"['rank', 'organizationName', 'country', 'industry', 'ceoName', 'marketValue', 'premiumProfile']",1888.0,http://www.synovus.com,False,,,,,,,,,
Global 2000,2022,5,iida-group-holdings,"Iida Group Holdings Co., Ltd. manages its group companies which engage in the residential property sales, condominium development, contract construction, real estate leasing, and hot spring businesses. It operates through the following segments: """"Hajime Construction Group"""", """"Iida Sangyo Group"""", """"Touei Housing Group,"""" """"Tact Home Group"""", """"Arnest One"""", and """"ID Home"""". The company was founded on November 1, 2013 and is headquartered in Tokyo, Japan.",1486,global2000,"{'name': 'Iida Group Holdings', 'uri': 'iida-group-holdings', 'imageExists': True, 'image': 'http://images.forbes.com/media/lists/companies/iida-group-holdings_416x416.jpg'}",True,1486,Iida Group Holdings,,1657898715912,fred/companies/F2K/2022/102045,True,http://images.forbes.com/media/lists/companies/iida-group-holdings_416x416.jpg,Construction,Japan,12615.0,976.3,13678.0,4739.0,1112.0,1998.0,,10134.0,988.0,Kazuhiko Mori,Chairman,"[12615.0, 14393.663, 12548.324, 12123.0, 11600.244, 11138.0, 9526.05, 7527.0]","[13678.0, 13834.539, 13575.67, 11705.0, 10860.311, 9607.0, 7960.63, 7982.335]","[976.3, 640.207, 553.486, 599.0, 638.764, 715.0, 350.8, 337.592]","[10134, 9693, 8561, 7736, 6386]",1652396400000,Tokyo,"['rank', 'organizationName', 'country', 'industry', 'ceoName', 'marketValue', 'premiumProfile']",2013.0,http://www.ighd.co.jp,False,,,,,,,,,
Global 2000,2022,5,thai-beverage,"Thai Beverage Public Co., Ltd. is a holding company, which engages in the production and distribution of beverage. It operates through the following segments: Spirits, Beer, Non-alcoholic Beverage, and Food. The Spirits segment produces and sell spirits products. The Beer segment manufactures branded beer products. The Non-Alcoholic Beverages segment offers branded water, soda, ready-to-drink coffee, energy drink, green tea, and fruit flavoured drinks. The Food segment involves in the operation of Japanese restaurants, and allocation of foods and beverages. Its brands include Ruang Khao, SangSom, Mekhong, Hong Thong, Blend 285, Oishi RTD green tea, and Chang Beer.The company was founded on October 29, 2003 and is headquartered in Bangkok, Thailand.",1487,global2000,"{'name': 'Thai Beverage', 'uri': 'thai-beverage', 'imageExists': True, 'image': 'http://images.forbes.com/media/lists/companies/thai-beverage_416x416.jpg'}",True,1487,Thai Beverage,,1657898716765,fred/companies/F2K/2022/4303,True,http://images.forbes.com/media/lists/companies/thai-beverage_416x416.jpg,"Food, Drink & Tobacco",Thailand,7708.0,791.3,14013.0,13019.0,1349.0,1967.0,1266.0,,1519.0,Thapana Sirivadhanabhakdi,Chief Executive Officer,"[7708.0, 8126.823, 8714.977, 7944.0, 5562.763, 5276.0, 5026.4, 4991.0, 5069.113, 5181.2]","[14013.0, 13700.919, 13781.446, 12806.0, 12569.424, 5205.0, 5058.14, 5227.568, 5579.093]","[791.3, 729.943, 782.241, 713.0, 873.642, 756.7, 772.55, 668.215, 622.534, 916.693]",[22000],1652396400000,Bangkok,"['rank', 'organizationName', 'country', 'industry', 'ceoName', 'marketValue', 'premiumProfile']",2003.0,http://www.thaibev.com,False,,,,,,,,,
Global 2000,2022,5,equifax,"Equifax, Inc. engages in the provision of information solutions and human resources business process outsourcing services. It operates through the following business segments: U.S. Information Solutions, Workforce Solutions, International, and Global Consumer Solutions. The U.S. Information Solutions segment includes consumer and commercial information services, mortgage loan origination information, financial marketing services, and identity management. The Workforce Solutions segment covers employment, income, and social security number verification services as well as complementary payroll-based transaction and employment tax management services. The International segment offers information, technology, and services to support debt collections and recovery management in Canada, Europe, Latin America, and Asia Pacific. The Global Consumer Solutions segment provides consumer and credit information to resellers. The company was founded by Cator Woolford and Guy Woolford in 1899 and is headquartered in Atlanta, GA.",1488,global2000,"{'name': 'Equifax', 'uri': 'equifax', 'imageExists': True, 'squareImage': 'http://specials-images.forbesimg.com/imageserve/5798f0c7a7ea4374a7c660ca/416x416.jpg?background=000000&cropX1=0&cropX2=416&cropY1=0&cropY2=416', 'image': 'http://images.forbes.com/media/lists/companies/equifax_416x416.jpg'}",True,1488,Equifax,Georgia,1657898717194,fred/companies/F2K/2022/1484,True,http://images.forbes.com/media/lists/companies/equifax_416x416.jpg,Business Services & Supplies,United States,5074.0,764.4,11392.0,25024.0,1392.0,,709.0,12700.0,,Mark W. Begor,Chief Executive Officer,"[5074.0, 4127.5, 3619.4, 3412.0]","[11392.0, 9611.8, 7622.8, 7153.0]","[764.4, 507.2, 269.7, 300.0]","[12700, 11400, 11200, 10300]",1652396400000,Atlanta,"['rank', 'organizationName', 'country', 'industry', 'ceoName', 'marketValue', 'premiumProfile']",1899.0,http://www.equifax.com,False,http://specials-images.forbesimg.com/imageserve/5798f0c7a7ea4374a7c660ca/416x416.jpg?background=000000&cropX1=0&cropX2=416&cropY1=0&cropY2=416,,,,,,,,
Global 2000,2022,5,kingspan-group,"Kingspan Group Plc engages in the manufacture of insulation and building envelopes. It operates through the following segments: Insulated Panels; Insulation Boards; Light and Air; Water and Energy; and Data and Flooring Technology The Insulates Panels segment offers in insulated panels, structural framing, and metal facades. The Insulation Boards segment manufactures rigid insulation boards, building services insulation, and engineered timber systems. The Light and Air segment manufactures provides daylighting, smoke management, and ventilation systems. The Water and Energy segment includes energy and water solutions and all related service activities. The Data and Flooring segment consists of raised access floors and data center storage solutions. The company was founded by Brendan P. Murtagh and Eugene Murtagh in 1965 and is headquartered in Kingscourt, Ireland.",1488,global2000,"{'name': 'Kingspan Group PLC', 'uri': 'kingspan-group', 'imageExists': False, 'image': 'http://images.forbes.com/media/lists/companies/kingspan-group_416x416.jpg'}",True,1489,Kingspan Group PLC,,1657898717611,fred/companies/F2K/2022/2457,False,http://images.forbes.com/media/lists/companies/kingspan-group_416x416.jpg,Construction,Ireland,7679.0,654.9,7264.0,17528.0,1580.0,,1000.0,19000.0,1522.0,Gene M. Murtagh,Chief Executive Officer,"[7679.0, 5216.523, 5214.691, 5158.0]","[7264.0, 6535.715, 4813.729, 4606.0]","[654.9, 425.894, 413.45, 390.0]","[19000, 15500, 15000]",1652396400000,Kingscourt,"['rank', 'organizationName', 'country', 'industry', 'ceoName', 'marketValue', 'premiumProfile']",,http://www.kingspan.com,False,,,,,,,,,
Global 2000,2022,5,newcrest-mining,"Newcrest Mining Ltd. engages in the exploration, development, and operations of mines. It operates through the following segments: Cadia, Telfet, Lihir, Gosowong, Bonikro, Hidden Valley, and Exploration and Others. The company was founded in 1990 and is headquartered in Melbourne, Australia.",1488,global2000,"{'name': 'Newcrest Mining', 'uri': 'newcrest-mining', 'imageExists': True, 'image': 'http://images.forbes.com/media/lists/companies/newcrest-mining_416x416.jpg'}",True,1490,Newcrest Mining,,1657898717855,fred/companies/F2K/2022/3054,True,http://images.forbes.com/media/lists/companies/newcrest-mining_416x416.jpg,Materials,Australia,4099.0,900.2,14446.0,18288.0,1211.0,1926.0,965.0,,,Sandeep Biswas,Chief Executive Officer,"[4099.0, 4304.474, 3797.653, 3571.0]","[14446.0, 14391.0, 11927.0, 11369.0]","[900.2, 957.707, 558.504, 345.0]",[930],1652396400000,Melbourne,"['rank', 'organizationName', 'country', 'industry', 'ceoName', 'marketValue', 'premiumProfile']",1966.0,http://www.newcrest.com.au,False,,,,,,,,,
Global 2000,2022,5,kerry-properties,"Kerry Properties Ltd. is an investment holding company, which engages in the property investment business and development activities. It also offers property development, investment, and management services; hotel ownership and operation; and integrated logistics and international freight forwarding services. It operates through the following business segments: Mainland Property, Hong Kong Property, and Others. The Mainland and Hong Kong Property segments comprises of sales of properties, rental revenue, and hotel revenue. The Others segment represents corporate activities including central treasury management and administrative function; and results of other businesses. It has investments in Hang Seng Composite Index, Hang Seng Composite LargeCap Index, Hang Seng Composite Industry Indexes, and Hang Seng Corporate Sustainability Benchmark Index. The company was founded by Hock Nien Kuok in 1978 and is headquartered in Hong Kong.",1491,global2000,"{'name': 'Kerry Properties', 'uri': 'kerry-properties', 'imageExists': True, 'image': 'http://images.forbes.com/media/lists/companies/kerry-properties_416x416.jpg'}",True,1491,Kerry Properties,,1657898718747,fred/companies/F2K/2022/2433,True,http://images.forbes.com/media/lists/companies/kerry-properties_416x416.jpg,Construction,Hong Kong,2072.0,1332.6,25660.0,3875.0,843.0,1265.0,,7600.0,,Khoon Hua Kuok,Chief Executive Officer,"[2072.0, 1976.118, 2382.354, 3063.0, 4672.715, 1814.0, 1407.14, 1954.0, 1817.433, 1966.971]","[25660.0, 25247.994, 22829.643, 21737.0, 22191.086, 22268.0, 19519.59, 18753.717, 18371.264, 17699.896]","[1332.6, 696.649, 880.316, 957.0, 1185.979, 842.2, 713.31, 873.49, 951.038, 759.513]","[7600, 7800, 8400, 8700, 8600, 8400, 7600, 6800, 6000, 23750]",1652396400000,Hong Kong,"['rank', 'organizationName', 'country', 'industry', 'ceoName', 'marketValue', 'premiumProfile']",1978.0,http://www.kerryprops.com,False,,,,,,,,,
Global 2000,2022,5,globe-life,"Globe Life, Inc. is a holding company, which engages in the provision of individual life and supplemental health insurance products and services. It operates through the following segments: Life Insurance, Supplemental Health Insurance, Annuities, and Investments. The Life Insurance segment includes traditional and interest-sensitive whole life insurance as well as term life insurances. The Supplement Health Insurance segment provides generally guaranteed-renewable and include medicare supplement, critical illness, accident, and limited-benefit supplemental hospital, and surgical coverage. The Annuities segment refers to fixed-benefit contracts. The Investments segment covers the investment portfolio. The company was founded on November 19, 1979 and is headquartered in McKinney, TX.",1492,global2000,"{'name': 'Globe Life', 'uri': 'globe-life', 'imageExists': False, 'image': 'http://images.forbes.com/media/lists/companies/globe-life_416x416.jpg'}",True,1492,Globe Life,Texas,1657898719256,fred/companies/F2K/2022/4394,False,http://images.forbes.com/media/lists/companies/globe-life_416x416.jpg,Insurance,United States,5155.0,730.8,29768.0,10261.0,1450.0,1126.0,1536.0,3222.0,,Gary L. Coleman Larry M. Hutchison,Co-Chairman and CEOs,"[5155.0, 4737.921, 4573.224, 4352.0, 4201.774, 3934.0, 3766.07, 3964.0, 3774.616, 3599.225]","[29768.0, 29046.73, 25977.46, 23096.0, 23182.344, 21436.0, 19853.21, 20214.73, 18191.744, 18776.91]","[730.8, 731.773, 740.985, 713.0, 1494.207, 549.2, 527.1, 542.939, 528.472, 529.324]","[3222, 3261, 3196, 3102, 3102, 3128, 3115, 2980, 2890, 2570]",1652396400000,McKinney,"['rank', 'organizationName', 'country', 'industry', 'ceoName', 'marketValue', 'premiumProfile']",1900.0,http://www.torchmarkcorp.com,False,,,,,,,,,
Global 2000,2022,5,bank-of-jinzhou,"Bank of Jinzhou Co., Ltd. engages in providing personal banking products and services. It offers savings products; and loans, personal travel, personal improvement, passenger taxi, fixed asset, personal deposits pledged, laid-off workers small, rent, merchant guaranteed, individual customers credit, personal car, women's employment and entrepreneurship, commercial mortgage, guarantee corporation guaranteed, merchant credit, and personal housing loans. The company was founded in 1998 and is headquartered in Jinzhou, China.",1493,global2000,"{'name': 'Bank of Jinzhou', 'uri': 'bank-of-jinzhou', 'imageExists': True, 'image': 'http://images.forbes.com/media/lists/companies/bank-of-jinzhou_416x416.jpg'}",True,1493,Bank of Jinzhou,,1657898720134,fred/companies/F2K/2022/103714,True,http://images.forbes.com/media/lists/companies/bank-of-jinzhou_416x416.jpg,Banking,China,6162.0,197.6,133315.0,2049.0,,304.0,,6012.0,1811.0,Hong Guang Cai,Chairman,"[6162.0, 5408.4, 7455.166, 6907.0, 5957.776, 4112.0, 3590.57]","[133315.0, 118962.71, 120060.664, 112960.0, 111089.94, 77568.0, 55694.82]","[197.6, 57.545, -165.324, 1415.0, 1331.535, 1222.8, 776.34]","[6012, 6037, 4549, 4549, 4462, 4086]",1652396400000,Jinzhou,"['rank', 'organizationName', 'country', 'industry', 'ceoName', 'marketValue', 'premiumProfile']",1998.0,http://www.jinzhoubank.com,False,,,,,,,,,
Global 2000,2022,5,bank-of-east-asia,"Bank of East Asia Ltd. engages in the provision of banking, financial, business, corporate, and investor services. It operates through the following segments: Personal Banking, Corporate Banking, Treasury Markets, Wealth Management, Financial Institutions, Other Hong Kong Banking Operations, Mainland China Operations, Overseas Operations, Corporate Services, and Others. The Personal Banking segment handles branch operations, personal internet banking, consumer finance, and property loans and credit card business. The Corporate Banking segment includes corporate lending and loan syndication, asset based lending, commercial lending, and securities lending in Hong Kong. The Treasury Markets segment involves in the treasury operations and securities dealing. The Wealth Management segment offers private banking business and related assets. The Financial Institutions segment provides trade financing activities with correspondent banks. The Other Hong Kong Banking Operations segment manages the insurance business, trust business, securities and futures broking, money lender activities, and corporate financial advisory in Hong Kong. The Mainland China Operations segment consists of the back office unit for China operations in Hong Kong, branches and subsidiaries in China, except those subsidiaries carrying out corporate services, data processing, and back office operations and associates operated in China. The Overseas Operations segment includes back office unit for overseas operations in Hong Kong, overseas branches and subsidiaries, except those subsidiaries carrying out corporate services, and associates operated in overseas. The Corporate Services segment covers the company secretarial services, share registration and business services, and offshore corporate and trust services. The Others segment comprises of insurance business, property-related business, supporting units of Hong Kong operations, investment properties, bank premises, and the net results of associates and other subsidiaries. The company was founded in 1918 and is headquartered in Hong Kong.",1494,global2000,"{'name': 'Bank of East Asia', 'uri': 'bank-of-east-asia', 'imageExists': True, 'image': 'http://images.forbes.com/media/lists/companies/bank-of-east-asia_416x416.jpg'}",True,1494,Bank of East Asia,,1657898721574,fred/companies/F2K/2022/482,True,http://images.forbes.com/media/lists/companies/bank-of-east-asia_416x416.jpg,Banking,Hong Kong,3069.0,573.7,116398.0,4037.0,1766.0,350.0,,8824.0,,"Man Bun Li, Man Kiu Li",Chief Executive Officer,"[3069.0, 3525.66, 4392.103, 3953.0, 3573.291, 3250.0, 3861.43, 4437.0, 4036.798, 3615.696]","[116398.0, 114062.05, 111039.555, 107218.0, 103481.0, 98761.0, 100819.21, 102631.39, 97237.34, 89295.234]","[573.7, 363.848, 329.283, 740.0, 1122.444, 415.8, 643.79, 858.965, 852.56, 780.713]","[8824, 9539, 9846, 9796, 9978, 10389, 13653, 13103, 12698, 12441]",1652396400000,Hong Kong,"['rank', 'organizationName', 'country', 'industry', 'ceoName', 'marketValue', 'premiumProfile']",1918.0,http://www.hkbea.com,False,,,,,,,,,
Global 2000,2022,5,marfrig-global-foods,"Marfrig Global Foods SA engages in the production, processing, and trade of meat products and food made from animal proteins. It operates through the followingreportable business segments: Beef and Keystone. The Beef business segment engages in marketing, promotion, and export of beef. The Keystone business segment is a supplier of processed food made from animal protein to global restaurant chains, with operations concentrated in the United States and Asia. The company was founded by Marcos Antônio Molina dos Santos in 1986 and is headquartered in São Paulo, Brazil.",1495,global2000,"{'name': 'Marfrig Global Foods', 'uri': 'marfrig-global-foods', 'imageExists': False, 'image': 'http://images.forbes.com/media/lists/companies/marfrig-global-foods_416x416.jpg'}",True,1495,Marfrig Global Foods,,1657898721929,fred/companies/F2K/2022/6418,False,http://images.forbes.com/media/lists/companies/marfrig-global-foods_416x416.jpg,"Food, Drink & Tobacco",Brazil,15824.0,804.6,8618.0,2623.0,1331.0,,,31779.0,789.0,Miguel de Souza Gularte,Chief Executive Officer,"[15824.0, 13082.473, 12360.985]","[8618.0, 7606.068, 7848.466]","[804.6, 640.103, 55.286]","[31779, 32010, 32222]",1652396400000,São Paulo,"['rank', 'organizationName', 'country', 'industry', 'ceoName', 'marketValue', 'premiumProfile']",1986.0,http://www.marfrig.com.br,False,,,,,,,,,
Global 2000,2022,5,vipshop-holdings,"VipShop Holdings Ltd. engages in the provision of online products sales and distributions services. It offers womenswear; menswear; footwear; accessories; handbags; apparel for children; sportswear and sporting goods; cosmetic goods; home and lifestyle products; luxury goods; and gifts and miscellaneous. It cooperates with domestic and overseas brand agents and manufacturers. The company was founded by Ya Shen and Xiao Bo Hong on August 22, 2008 and is headquartered in Guangzhou, China.",1496,global2000,"{'name': 'Vipshop Holdings', 'uri': 'vipshop-holdings', 'imageExists': True, 'image': 'http://images.forbes.com/media/lists/companies/vipshop-holdings_416x416.jpg'}",True,1496,Vipshop Holdings,,1657898723419,fred/companies/F2K/2022/102715,True,http://images.forbes.com/media/lists/companies/vipshop-holdings_416x416.jpg,Retailing,China,18159.0,728.6,9773.0,4250.0,1454.0,,,,669.0,Ya Shen,Chief Executive Officer,"[18159.0, 14843.103, 13449.995, 12767.0, 10815.786, 8359.0, 6281.73, 3754.0, 1698.578, 692.048]","[9773.0, 9012.632, 6974.558, 6345.0, 5832.743, 3614.0, 3085.47, 2709.175, 1072.042, 398.927]","[728.6, 863.133, 579.898, 323.0, 289.018, 300.0, 248.93, 136.626, 52.359, -9.471]","[7567, 58702, 45302, 8544, 8544, 5043]",1652396400000,Guangzhou,"['rank', 'organizationName', 'country', 'industry', 'ceoName', 'marketValue', 'premiumProfile']",2008.0,http://www.vipshop.com,False,,,,,,,,,
Global 2000,2022,5,acciona,"Acciona SA is a holding company, which engages in development and management of infrastructure and renewable energy. It operates through the following segments: Energy, Infrastructures, and Other Activities. The Energy segment includes industrial and commercial activities of the electricity business; ranging from the construction of wind farms to the generation, distribution and retailing of various energy sources. The Infrastructures segment covers the construction activities, industrial activities, concessions, water, and services. The Other Activities segment deals with businesses relating to fund management and stock market brokerage, wine production real estate business, and other investments. The company was founded in 1997 and is headquartered in Alcobendas, Spain.",1497,global2000,"{'name': 'Acciona', 'uri': 'acciona', 'imageExists': True, 'image': 'http://images.forbes.com/media/lists/companies/acciona_416x416.jpg'}",True,1497,Acciona,,1657898724341,fred/companies/F2K/2022/21,True,http://images.forbes.com/media/lists/companies/acciona_416x416.jpg,Construction,Spain,9579.0,392.5,22292.0,11118.0,,1416.0,1451.0,,1258.0,José Manuel Entrecanales Domecq,Chief Executive Officer,"[9579.0, 7377.914, 8048.517, 8860.0, 8182.008, 6612.0, 7256.78, 8621.0, 8771.585, 9011.786]","[22292.0, 22351.766, 19474.463, 17076.0, 20590.547, 18361.0, 17139.23, 19534.055, 23127.01, 26129.762]","[392.5, 434.33, 393.976, 386.0, 248.293, 389.4, 229.55, 245.392, -2618.555, 243.28]","[37403, 37403, 32835, 32147, 33559, 34108, 32905]",1652396400000,Alcobendas,"['rank', 'organizationName', 'country', 'industry', 'ceoName', 'marketValue', 'premiumProfile']",1997.0,http://www.acciona.es,False,,,,,,,,,
Global 2000,2022,5,hilton,"Hilton Worldwide Holdings, Inc. engages in the provision of hospitality businesses. It operates through the following segments: Ownership and Management & Franchise. The Ownership segment includes owned, leased, and joint venture hotels. The Management & Franchise segment manages hotels and timeshare properties, and license its brands to franchisees. The company was founded by Conrad Hilton on March 18, 2010 and is headquartered in McLean, VA.",1498,global2000,"{'name': 'Hilton', 'uri': 'hilton', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a037ef631358e542c04fefc/416x416.jpg?background=000000&cropX1=0&cropX2=416&cropY1=0&cropY2=416', 'image': 'http://images.forbes.com/media/lists/companies/hilton_416x416.jpg'}",True,1498,Hilton,Virginia,1657898725224,fred/companies/F2K/2022/15273,True,http://images.forbes.com/media/lists/companies/hilton_416x416.jpg,"Hotels, Restaurants & Leisure",United States,5811.0,410.0,15441.0,42819.0,,1828.0,391.0,142000.0,1907.0,Christopher J. Nassetta,Chief Executive Officer,"[5811.0, 4336.0, 9467.0, 8906.0, 9053.0, 11663.0, 11272.0, 10502.0, 9735.0, 9276.0]","[15441.0, 16755.0, 14957.0, 13995.0, 14260.0, 26211.0, 25716.0, 26125.0, 26562.0, 27066.0]","[410.0, -715.0, 881.0, 764.0, 1346.0, 348.0, 1404.0, 673.0, 415.0, 352.0]","[142000, 141000, 173000, 169000, 62289, 169000, 164000, 157000]",1652396400000,McLean,"['rank', 'organizationName', 'country', 'industry', 'ceoName', 'marketValue', 'premiumProfile']",2010.0,http://www.hiltonworldwide.com,False,//specials-images.forbesimg.com/imageserve/5a037ef631358e542c04fefc/416x416.jpg?background=000000&cropX1=0&cropX2=416&cropY1=0&cropY2=416,,,,,,,,
Global 2000,2022,5,sinotruk-hong-kong,"Sinotruk Hong Kong Ltd. engages in the development, manufacture, and sale of trucks, buses, and assembly parts. It operates through the following segments: Heavy Duty Trucks, Light Duty Trucks, Engines, and Finance. The Heavy Duty Trucks segment manufacture and sell heavy duty trucks, medium-heavy trucks and related components. The Light Duty Trucks segment manufactures and sell light duty trucks and related components. The Engines segment manufactures and sell engines and related parts. The Finance segment provides deposit taking, borrowings, bills and notes discounting and entrustment loans to the members of the group and its subsidiaries. The company was founded on January 31, 2007 and is headquartered in Jinan, China.",1498,global2000,"{'name': 'Sinotruk Hong Kong', 'uri': 'sinotruk-hong-kong', 'imageExists': False, 'image': 'http://images.forbes.com/media/lists/companies/sinotruk-hong-kong_416x416.jpg'}",True,1499,Sinotruk Hong Kong,,1657898725593,fred/companies/F2K/2022/6469,False,http://images.forbes.com/media/lists/companies/sinotruk-hong-kong_416x416.jpg,Capital Goods,China,14450.0,668.2,16792.0,3287.0,1544.0,1721.0,,28502.0,861.0,Bozhi Wang,Chairman,"[14450.0, 14262.045, 9029.45, 9384.0, 8214.516]","[16792.0, 16974.26, 9467.894, 8984.0, 9395.426]","[668.2, 995.189, 487.254, 660.0, 448.072]","[28502, 25148, 24819]",1652396400000,Jinan,"['rank', 'organizationName', 'country', 'industry', 'ceoName', 'marketValue', 'premiumProfile']",2007.0,http://en.sinotruk.com,False,,,,,,,,,
Global 2000,2022,5,borgwarner,"BorgWarner, Inc. engages in the provision of technology solutions for combustion, hybrid and electric vehicles. It operates through the following segments: Engine and Drivetrain. The Engine segment develops and manufactures products to improve fuel economy, reduce emissions and enhance performance. The Drivetrain segment focuses in the products that improve fuel economy, reduce emissions, and enhance performance in combustion, hybrid and electric vehicles. The company was founded in 1928 and is headquartered in Auburn Hills, MI.",1500,global2000,"{'name': 'BorgWarner', 'uri': 'borgwarner', 'imageExists': True, 'image': 'http://images.forbes.com/media/lists/companies/borgwarner_416x416.jpg'}",True,1500,BorgWarner,Michigan,1657898725858,fred/companies/F2K/2022/665,True,http://images.forbes.com/media/lists/companies/borgwarner_416x416.jpg,Consumer Durables,United States,14837.0,537.0,16575.0,9085.0,1862.0,1735.0,1698.0,49300.0,834.0,Frédéric B. Lissalde,Chief Executive Officer,"[14837.0, 10165.0, 10173.0, 10532.0, 10174.4, 9070.0, 8024.5, 8304.0, 7434.9, 7177.9]","[16575.0, 16029.0, 9702.0, 10095.0, 10034.8, 8835.0, 8841.5, 7228.0, 6917.0, 6400.8]","[537.0, 500.0, 746.0, 931.0, 475.8, 118.5, 609.7, 655.8, 624.3, 500.9]","[49300, 49700, 29000, 30000, 29000, 27000, 30000, 22000, 19700, 19100]",1652396400000,Auburn Hills,"['rank', 'organizationName', 'country', 'industry', 'ceoName', 'marketValue', 'premiumProfile']",1928.0,http://www.borgwarner.com,False,,,,,,,,,
Global 2000,2022,5,nu-holdings,,1501,global2000,"{'name': 'Nu Holdings', 'uri': 'nu-holdings', 'imageExists': False, 'image': 'http://images.forbes.com/media/lists/companies/nu-holdings_416x416.jpg'}",True,1501,Nu Holdings,,1657898726849,fred/companies/F2K/2022/118497,False,http://images.forbes.com/media/lists/companies/nu-holdings_416x416.jpg,IT Software & Services,Cayman Islands,1399.0,-165.0,19859.0,30786.0,,1548.0,585.0,6075.0,,David Vélez Osorno,Chief Executive Officer,[1399.0],[19859.0],[-165.0],[6075],1652396400000,George Town,"['rank', 'organizationName', 'country', 'industry', 'ceoName', 'marketValue', 'premiumProfile']",2016.0,,False,,,,,,,,,
Global 2000,2022,5,adient,"Adient plc manufactures automotive seating systems. The firm's products include Complete Seats, Commercial vehicle seats, Structures & Mechanisms, Foam, Fabrics and Trim. It operates through the following segments: Seating, Seat Structures and Mechanism, and Interiors segments. The Seating segment produces automotive seat metal structures and mechanisms, foam, trim, and fabric. The Seat Structures and Mechanism segment produces seat structures and mechanisms for inclusion in complete seat systems that are produced by Adient or others. The Interiors segment offers instrument panels, floor consoles, door panels, overhead consoles, cockpit systems, and decorative trim. The company was founded on December 17, 2015 and is headquartered Dublin, Ireland.",1502,global2000,"{'name': 'Adient', 'uri': 'adient', 'imageExists': False, 'image': 'http://images.forbes.com/media/lists/companies/adient_416x416.jpg'}",True,1502,Adient,Michigan,1657898727104,fred/companies/F2K/2022/105172,False,http://images.forbes.com/media/lists/companies/adient_416x416.jpg,Consumer Durables,United States,13312.0,904.0,10719.0,3208.0,1204.0,,,75000.0,932.0,Douglas G. Del Grosso,Chief Executive Officer,"[13312.0, 12582.0]","[10719.0, 10544.0]","[904.0, -230.0]","[75000, 77000]",1652396400000,Plymouth,"['rank', 'organizationName', 'country', 'industry', 'ceoName', 'marketValue', 'premiumProfile']",1985.0,http://www.adient.com,False,,,,,,,,,
